UpdateId,CountryId,CountryName,CountryCode,Province,City,Latitude,Longitude,ConfirmedCases,ActiveCases,Deaths,Recovered,DateTime,CountriesCountryId
1929,18,"Trinidad and Tobago",TT,,,10.69,-61.22,112,92,8,12,"2020-04-11 00:00:00.000000",NULL
1930,18,"Trinidad and Tobago",TT,,,10.69,-61.22,113,89,8,16,"2020-04-12 00:00:00.000000",NULL
1931,18,"Trinidad and Tobago",TT,,,10.69,-61.22,113,89,8,16,"2020-04-13 00:00:00.000000",NULL
1932,18,"Trinidad and Tobago",TT,,,10.69,-61.22,113,88,8,17,"2020-04-14 00:00:00.000000",NULL
1933,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,87,8,19,"2020-04-15 00:00:00.000000",NULL
1934,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,86,8,20,"2020-04-16 00:00:00.000000",NULL
1935,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,86,8,20,"2020-04-17 00:00:00.000000",NULL
1936,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,85,8,21,"2020-04-18 00:00:00.000000",NULL
1937,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,85,8,21,"2020-04-19 00:00:00.000000",NULL
1938,18,"Trinidad and Tobago",TT,,,10.69,-61.22,114,84,8,22,"2020-04-20 00:00:00.000000",NULL
1939,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,79,8,28,"2020-04-21 00:00:00.000000",NULL
1940,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,70,8,37,"2020-04-22 00:00:00.000000",NULL
1941,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,59,8,48,"2020-04-23 00:00:00.000000",NULL
1942,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,59,8,48,"2020-04-24 00:00:00.000000",NULL
1943,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,54,8,53,"2020-04-25 00:00:00.000000",NULL
1944,18,"Trinidad and Tobago",TT,,,10.69,-61.22,115,53,8,54,"2020-04-26 00:00:00.000000",NULL
1945,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,49,8,59,"2020-04-27 00:00:00.000000",NULL
1946,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,49,8,59,"2020-04-28 00:00:00.000000",NULL
1947,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,37,8,71,"2020-04-29 00:00:00.000000",NULL
1948,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,36,8,72,"2020-04-30 00:00:00.000000",NULL
1949,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,25,8,83,"2020-05-01 00:00:00.000000",NULL
1950,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,20,8,88,"2020-05-02 00:00:00.000000",NULL
1951,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,15,8,93,"2020-05-03 00:00:00.000000",NULL
1952,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,9,8,99,"2020-05-04 00:00:00.000000",NULL
1953,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,5,8,103,"2020-05-05 00:00:00.000000",NULL
1954,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,5,8,103,"2020-05-06 00:00:00.000000",NULL
1955,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,5,8,103,"2020-05-07 00:00:00.000000",NULL
1956,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,5,8,103,"2020-05-08 00:00:00.000000",NULL
1957,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,4,8,104,"2020-05-09 00:00:00.000000",NULL
1958,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-10 00:00:00.000000",NULL
1959,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-11 00:00:00.000000",NULL
1960,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-12 00:00:00.000000",NULL
1961,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-13 00:00:00.000000",NULL
1962,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-14 00:00:00.000000",NULL
1963,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-15 00:00:00.000000",NULL
1964,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-16 00:00:00.000000",NULL
1965,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-17 00:00:00.000000",NULL
1966,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-18 00:00:00.000000",NULL
1967,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-19 00:00:00.000000",NULL
1968,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,1,8,107,"2020-05-20 00:00:00.000000",NULL
1969,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-21 00:00:00.000000",NULL
1970,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-22 00:00:00.000000",NULL
1971,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-23 00:00:00.000000",NULL
1972,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-24 00:00:00.000000",NULL
1973,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-25 00:00:00.000000",NULL
1974,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-26 00:00:00.000000",NULL
1975,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-27 00:00:00.000000",NULL
1976,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-28 00:00:00.000000",NULL
1977,18,"Trinidad and Tobago",TT,,,10.69,-61.22,116,0,8,108,"2020-05-29 00:00:00.000000",NULL
1978,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-05-30 00:00:00.000000",NULL
1979,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-05-31 00:00:00.000000",NULL
1980,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-01 00:00:00.000000",NULL
1981,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-02 00:00:00.000000",NULL
1982,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-03 00:00:00.000000",NULL
1983,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-04 00:00:00.000000",NULL
1984,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-05 00:00:00.000000",NULL
1985,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-06 00:00:00.000000",NULL
1986,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,1,8,108,"2020-06-07 00:00:00.000000",NULL
1987,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-08 00:00:00.000000",NULL
1988,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-09 00:00:00.000000",NULL
1989,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-10 00:00:00.000000",NULL
1990,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-11 00:00:00.000000",NULL
1991,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-12 00:00:00.000000",NULL
1992,18,"Trinidad and Tobago",TT,,,10.69,-61.22,117,0,8,109,"2020-06-13 00:00:00.000000",NULL
1993,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-14 00:00:00.000000",NULL
1994,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-15 00:00:00.000000",NULL
1995,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-16 00:00:00.000000",NULL
1996,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-17 00:00:00.000000",NULL
1997,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-18 00:00:00.000000",NULL
1998,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-19 00:00:00.000000",NULL
1999,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-20 00:00:00.000000",NULL
2000,18,"Trinidad and Tobago",TT,,,10.69,-61.22,123,6,8,109,"2020-06-21 00:00:00.000000",NULL
