UpdateId,CountryId,CountryName,CountryCode,Province,City,Latitude,Longitude,ConfirmedCases,ActiveCases,Deaths,Recovered,DateTime,CountriesCountryId,ActiveCasesChange
951,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
952,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
953,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
954,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
955,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
956,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
957,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
958,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
959,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
960,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
961,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
962,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
963,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
964,11,Indonesia,ID,,,-0.79,113.92,0,0,0,0,00:00.0,NULL,0
965,11,Indonesia,ID,,,-0.79,113.92,2,2,0,0,00:00.0,NULL,2
966,11,Indonesia,ID,,,-0.79,113.92,2,2,0,0,00:00.0,NULL,0
967,11,Indonesia,ID,,,-0.79,113.92,2,2,0,0,00:00.0,NULL,0
968,11,Indonesia,ID,,,-0.79,113.92,2,2,0,0,00:00.0,NULL,0
969,11,Indonesia,ID,,,-0.79,113.92,4,4,0,0,00:00.0,NULL,2
970,11,Indonesia,ID,,,-0.79,113.92,4,4,0,0,00:00.0,NULL,0
971,11,Indonesia,ID,,,-0.79,113.92,6,6,0,0,00:00.0,NULL,2
972,11,Indonesia,ID,,,-0.79,113.92,19,19,0,0,00:00.0,NULL,13
973,11,Indonesia,ID,,,-0.79,113.92,27,25,0,2,00:00.0,NULL,6
974,11,Indonesia,ID,,,-0.79,113.92,34,31,1,2,00:00.0,NULL,6
975,11,Indonesia,ID,,,-0.79,113.92,34,31,1,2,00:00.0,NULL,0
976,11,Indonesia,ID,,,-0.79,113.92,69,63,4,2,00:00.0,NULL,32
977,11,Indonesia,ID,,,-0.79,113.92,96,83,5,8,00:00.0,NULL,20
978,11,Indonesia,ID,,,-0.79,113.92,117,104,5,8,00:00.0,NULL,21
979,11,Indonesia,ID,,,-0.79,113.92,134,121,5,8,00:00.0,NULL,17
980,11,Indonesia,ID,,,-0.79,113.92,172,159,5,8,00:00.0,NULL,38
981,11,Indonesia,ID,,,-0.79,113.92,227,197,19,11,00:00.0,NULL,38
982,11,Indonesia,ID,,,-0.79,113.92,311,275,25,11,00:00.0,NULL,78
983,11,Indonesia,ID,,,-0.79,113.92,369,322,32,15,00:00.0,NULL,47
984,11,Indonesia,ID,,,-0.79,113.92,450,397,38,15,00:00.0,NULL,75
985,11,Indonesia,ID,,,-0.79,113.92,514,437,48,29,00:00.0,NULL,40
986,11,Indonesia,ID,,,-0.79,113.92,579,501,49,29,00:00.0,NULL,64
987,11,Indonesia,ID,,,-0.79,113.92,686,601,55,30,00:00.0,NULL,100
988,11,Indonesia,ID,,,-0.79,113.92,790,701,58,31,00:00.0,NULL,100
989,11,Indonesia,ID,,,-0.79,113.92,893,780,78,35,00:00.0,NULL,79
990,11,Indonesia,ID,,,-0.79,113.92,1046,913,87,46,00:00.0,NULL,133
991,11,Indonesia,ID,,,-0.79,113.92,1155,994,102,59,00:00.0,NULL,81
992,11,Indonesia,ID,,,-0.79,113.92,1285,1107,114,64,00:00.0,NULL,113
993,11,Indonesia,ID,,,-0.79,113.92,1414,1217,122,75,00:00.0,NULL,110
994,11,Indonesia,ID,,,-0.79,113.92,1528,1311,136,81,00:00.0,NULL,94
995,11,Indonesia,ID,,,-0.79,113.92,1677,1417,157,103,00:00.0,NULL,106
996,11,Indonesia,ID,,,-0.79,113.92,1790,1508,170,112,00:00.0,NULL,91
997,11,Indonesia,ID,,,-0.79,113.92,1986,1671,181,134,00:00.0,NULL,163
998,11,Indonesia,ID,,,-0.79,113.92,2092,1751,191,150,00:00.0,NULL,80
999,11,Indonesia,ID,,,-0.79,113.92,2273,1911,198,164,00:00.0,NULL,160
1000,11,Indonesia,ID,,,-0.79,113.92,2491,2090,209,192,00:00.0,NULL,179
1001,11,Indonesia,ID,,,-0.79,113.92,2738,2313,221,204,00:00.0,NULL,223
1002,11,Indonesia,ID,,,-0.79,113.92,2956,2494,240,222,00:00.0,NULL,181
1003,11,Indonesia,ID,,,-0.79,113.92,3293,2761,280,252,00:00.0,NULL,267
1004,11,Indonesia,ID,,,-0.79,113.92,3512,2924,306,282,00:00.0,NULL,163
1005,11,Indonesia,ID,,,-0.79,113.92,3842,3229,327,286,00:00.0,NULL,305
1006,11,Indonesia,ID,,,-0.79,113.92,4241,3509,373,359,00:00.0,NULL,280
1007,11,Indonesia,ID,,,-0.79,113.92,4557,3778,399,380,00:00.0,NULL,269
1008,11,Indonesia,ID,,,-0.79,113.92,4839,3954,459,426,00:00.0,NULL,176
1009,11,Indonesia,ID,,,-0.79,113.92,5136,4221,469,446,00:00.0,NULL,267
1010,11,Indonesia,ID,,,-0.79,113.92,5516,4472,496,548,00:00.0,NULL,251
1011,11,Indonesia,ID,,,-0.79,113.92,5923,4796,520,607,00:00.0,NULL,324
1012,11,Indonesia,ID,,,-0.79,113.92,6248,5082,535,631,00:00.0,NULL,286
1013,11,Indonesia,ID,,,-0.79,113.92,6575,5307,582,686,00:00.0,NULL,225
1014,11,Indonesia,ID,,,-0.79,113.92,6760,5423,590,747,00:00.0,NULL,116
1015,11,Indonesia,ID,,,-0.79,113.92,7135,5677,616,842,00:00.0,NULL,254
1016,11,Indonesia,ID,,,-0.79,113.92,7418,5870,635,913,00:00.0,NULL,193
1017,11,Indonesia,ID,,,-0.79,113.92,7775,6168,647,960,00:00.0,NULL,298
1018,11,Indonesia,ID,,,-0.79,113.92,8211,6520,689,1002,00:00.0,NULL,352
1019,11,Indonesia,ID,,,-0.79,113.92,8607,6845,720,1042,00:00.0,NULL,325
1020,11,Indonesia,ID,,,-0.79,113.92,8882,7032,743,1107,00:00.0,NULL,187
1021,11,Indonesia,ID,,,-0.79,113.92,9096,7180,765,1151,00:00.0,NULL,148
1022,11,Indonesia,ID,,,-0.79,113.92,9511,7484,773,1254,00:00.0,NULL,304
1023,11,Indonesia,ID,,,-0.79,113.92,9771,7596,784,1391,00:00.0,NULL,112
1024,11,Indonesia,ID,,,-0.79,113.92,10118,7804,792,1522,00:00.0,NULL,208
1025,11,Indonesia,ID,,,-0.79,113.92,10551,8160,800,1591,00:00.0,NULL,356
1026,11,Indonesia,ID,,,-0.79,113.92,10843,8347,831,1665,00:00.0,NULL,187
1027,11,Indonesia,ID,,,-0.79,113.92,11192,8471,845,1876,00:00.0,NULL,124
1028,11,Indonesia,ID,,,-0.79,113.92,11587,8769,864,1954,00:00.0,NULL,298
1029,11,Indonesia,ID,,,-0.79,113.92,12071,9002,872,2197,00:00.0,NULL,233
1030,11,Indonesia,ID,,,-0.79,113.92,12438,9226,895,2317,00:00.0,NULL,224
1031,11,Indonesia,ID,,,-0.79,113.92,12776,9465,930,2381,00:00.0,NULL,239
1032,11,Indonesia,ID,,,-0.79,113.92,13112,9675,943,2494,00:00.0,NULL,210
1033,11,Indonesia,ID,,,-0.79,113.92,13645,10079,959,2607,00:00.0,NULL,404
1034,11,Indonesia,ID,,,-0.79,113.92,14032,10361,973,2698,00:00.0,NULL,282
1035,11,Indonesia,ID,,,-0.79,113.92,14265,10393,991,2881,00:00.0,NULL,32
1036,11,Indonesia,ID,,,-0.79,113.92,14749,10679,1007,3063,00:00.0,NULL,286
1037,11,Indonesia,ID,,,-0.79,113.92,15438,11123,1028,3287,00:00.0,NULL,444
1038,11,Indonesia,ID,,,-0.79,113.92,16006,11445,1043,3518,00:00.0,NULL,322
1039,11,Indonesia,ID,,,-0.79,113.92,16496,11617,1076,3803,00:00.0,NULL,172
1040,11,Indonesia,ID,,,-0.79,113.92,17025,12025,1089,3911,00:00.0,NULL,408
1041,11,Indonesia,ID,,,-0.79,113.92,17514,12237,1148,4129,00:00.0,NULL,212
1042,11,Indonesia,ID,,,-0.79,113.92,18010,12495,1191,4324,00:00.0,NULL,258
1043,11,Indonesia,ID,,,-0.79,113.92,18496,12808,1221,4467,00:00.0,NULL,313
1044,11,Indonesia,ID,,,-0.79,113.92,19189,13372,1242,4575,00:00.0,NULL,564
1045,11,Indonesia,ID,,,-0.79,113.92,20162,14046,1278,4838,00:00.0,NULL,674
1046,11,Indonesia,ID,,,-0.79,113.92,20796,14413,1326,5057,00:00.0,NULL,367
1047,11,Indonesia,ID,,,-0.79,113.92,21745,15145,1351,5249,00:00.0,NULL,732
1048,11,Indonesia,ID,,,-0.79,113.92,22271,15497,1372,5402,00:00.0,NULL,352
1049,11,Indonesia,ID,,,-0.79,113.92,22750,15717,1391,5642,00:00.0,NULL,220
1050,11,Indonesia,ID,,,-0.79,113.92,23165,15870,1418,5877,00:00.0,NULL,153
1051,11,Indonesia,ID,,,-0.79,113.92,23851,16321,1473,6057,00:00.0,NULL,451
1052,11,Indonesia,ID,,,-0.79,113.92,24538,16802,1496,6240,00:00.0,NULL,481
1053,11,Indonesia,ID,,,-0.79,113.92,25216,17204,1520,6492,00:00.0,NULL,402
1054,11,Indonesia,ID,,,-0.79,113.92,25773,17185,1573,7015,00:00.0,NULL,-19
1055,11,Indonesia,ID,,,-0.79,113.92,26473,17552,1613,7308,00:00.0,NULL,367
1056,11,Indonesia,ID,,,-0.79,113.92,26940,17662,1641,7637,00:00.0,NULL,110
1057,11,Indonesia,ID,,,-0.79,113.92,27549,17951,1663,7935,00:00.0,NULL,289
1058,11,Indonesia,ID,,,-0.79,113.92,28233,18129,1698,8406,00:00.0,NULL,178
1059,11,Indonesia,ID,,,-0.79,113.92,28818,18205,1721,8892,00:00.0,NULL,76
1060,11,Indonesia,ID,,,-0.79,113.92,29521,18308,1770,9443,00:00.0,NULL,103
1061,11,Indonesia,ID,,,-0.79,113.92,30514,18806,1801,9907,00:00.0,NULL,498
1062,11,Indonesia,ID,,,-0.79,113.92,31186,18837,1851,10498,00:00.0,NULL,31
1063,11,Indonesia,ID,,,-0.79,113.92,32033,19246,1883,10904,00:00.0,NULL,409
1064,11,Indonesia,ID,,,-0.79,113.92,33076,19739,1923,11414,00:00.0,NULL,493
1065,11,Indonesia,ID,,,-0.79,113.92,34316,20228,1959,12129,00:00.0,NULL,489
1066,11,Indonesia,ID,,,-0.79,113.92,35295,20659,2000,12636,00:00.0,NULL,431
1067,11,Indonesia,ID,,,-0.79,113.92,36406,21145,2048,13213,00:00.0,NULL,486
1068,11,Indonesia,ID,,,-0.79,113.92,37420,21553,2091,13776,00:00.0,NULL,408
1069,11,Indonesia,ID,,,-0.79,113.92,38277,21612,2134,14531,00:00.0,NULL,59
1070,11,Indonesia,ID,,,-0.79,113.92,39294,21973,2198,15123,00:00.0,NULL,361
1071,11,Indonesia,ID,,,-0.79,113.92,40400,22466,2231,15703,00:00.0,NULL,493
1072,11,Indonesia,ID,,,-0.79,113.92,41431,22912,2276,16243,00:00.0,NULL,446
1073,11,Indonesia,ID,,,-0.79,113.92,42762,23625,2339,16798,00:00.0,NULL,713
1074,11,Indonesia,ID,,,-0.79,113.92,43803,24081,2373,17349,00:00.0,NULL,456
1075,11,Indonesia,ID,,,-0.79,113.92,45029,24717,2429,17883,00:00.0,NULL,636
1076,11,Indonesia,ID,,,-0.79,113.92,45891,25022,2465,18404,00:00.0,NULL,305
1077,11,Indonesia,ID,,,-0.79,113.92,46845,25610,2500,18735,00:00.0,NULL,588
1078,11,Indonesia,ID,,,-0.79,113.92,47896,26120,2535,19241,00:00.0,NULL,510
1079,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,-26120
1080,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1081,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1082,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1083,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1084,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1085,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1086,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1087,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1088,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1089,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1090,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1091,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1092,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1093,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1094,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1095,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1096,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1097,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1098,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1099,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1100,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1101,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1102,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1103,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1104,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1105,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1106,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1107,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1108,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1109,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1110,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1111,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1112,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1113,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1114,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1115,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1116,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1117,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1118,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1119,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1120,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1121,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1122,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1123,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1124,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1125,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1126,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1127,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1128,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1129,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1130,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1131,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1132,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1133,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1134,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1135,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1136,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1137,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1138,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1139,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1140,12,Libya,LY,,,26.34,17.23,0,0,0,0,00:00.0,NULL,0
1141,12,Libya,LY,,,26.34,17.23,1,1,0,0,00:00.0,NULL,1
1142,12,Libya,LY,,,26.34,17.23,1,1,0,0,00:00.0,NULL,0
1143,12,Libya,LY,,,26.34,17.23,1,1,0,0,00:00.0,NULL,0
1144,12,Libya,LY,,,26.34,17.23,1,1,0,0,00:00.0,NULL,0
1145,12,Libya,LY,,,26.34,17.23,3,3,0,0,00:00.0,NULL,2
1146,12,Libya,LY,,,26.34,17.23,8,8,0,0,00:00.0,NULL,5
1147,12,Libya,LY,,,26.34,17.23,8,8,0,0,00:00.0,NULL,0
1148,12,Libya,LY,,,26.34,17.23,10,9,0,1,00:00.0,NULL,1
1149,12,Libya,LY,,,26.34,17.23,10,10,0,0,00:00.0,NULL,1
1150,12,Libya,LY,,,26.34,17.23,11,10,1,0,00:00.0,NULL,0
1151,12,Libya,LY,,,26.34,17.23,11,10,1,0,00:00.0,NULL,0
1152,12,Libya,LY,,,26.34,17.23,18,17,1,0,00:00.0,NULL,7
1153,12,Libya,LY,,,26.34,17.23,18,17,1,0,00:00.0,NULL,0
1154,12,Libya,LY,,,26.34,17.23,19,17,1,1,00:00.0,NULL,0
1155,12,Libya,LY,,,26.34,17.23,20,18,1,1,00:00.0,NULL,1
1156,12,Libya,LY,,,26.34,17.23,21,12,1,8,00:00.0,NULL,-6
1157,12,Libya,LY,,,26.34,17.23,24,15,1,8,00:00.0,NULL,3
1158,12,Libya,LY,,,26.34,17.23,24,15,1,8,00:00.0,NULL,0
1159,12,Libya,LY,,,26.34,17.23,24,15,1,8,00:00.0,NULL,0
1160,12,Libya,LY,,,26.34,17.23,25,15,1,9,00:00.0,NULL,0
1161,12,Libya,LY,,,26.34,17.23,26,16,1,9,00:00.0,NULL,1
1162,12,Libya,LY,,,26.34,17.23,35,25,1,9,00:00.0,NULL,9
1163,12,Libya,LY,,,26.34,17.23,48,38,1,9,00:00.0,NULL,13
1164,12,Libya,LY,,,26.34,17.23,49,37,1,11,00:00.0,NULL,-1
1165,12,Libya,LY,,,26.34,17.23,49,37,1,11,00:00.0,NULL,0
1166,12,Libya,LY,,,26.34,17.23,49,37,1,11,00:00.0,NULL,0
1167,12,Libya,LY,,,26.34,17.23,51,39,1,11,00:00.0,NULL,2
1168,12,Libya,LY,,,26.34,17.23,51,35,1,15,00:00.0,NULL,-4
1169,12,Libya,LY,,,26.34,17.23,51,35,1,15,00:00.0,NULL,0
1170,12,Libya,LY,,,26.34,17.23,59,43,1,15,00:00.0,NULL,8
1171,12,Libya,LY,,,26.34,17.23,60,43,2,15,00:00.0,NULL,0
1172,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,-2
1173,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,0
1174,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,0
1175,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,0
1176,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,0
1177,12,Libya,LY,,,26.34,17.23,61,41,2,18,00:00.0,NULL,0
1178,12,Libya,LY,,,26.34,17.23,61,40,3,18,00:00.0,NULL,-1
1179,12,Libya,LY,,,26.34,17.23,63,42,3,18,00:00.0,NULL,2
1180,12,Libya,LY,,,26.34,17.23,63,38,3,22,00:00.0,NULL,-4
1181,12,Libya,LY,,,26.34,17.23,63,38,3,22,00:00.0,NULL,0
1182,12,Libya,LY,,,26.34,17.23,63,37,3,23,00:00.0,NULL,-1
1183,12,Libya,LY,,,26.34,17.23,63,37,3,23,00:00.0,NULL,0
1184,12,Libya,LY,,,26.34,17.23,64,37,3,24,00:00.0,NULL,0
1185,12,Libya,LY,,,26.34,17.23,64,37,3,24,00:00.0,NULL,0
1186,12,Libya,LY,,,26.34,17.23,64,37,3,24,00:00.0,NULL,0
1187,12,Libya,LY,,,26.34,17.23,64,37,3,24,00:00.0,NULL,0
1188,12,Libya,LY,,,26.34,17.23,64,37,3,24,00:00.0,NULL,0
1189,12,Libya,LY,,,26.34,17.23,64,33,3,28,00:00.0,NULL,-4
1190,12,Libya,LY,,,26.34,17.23,64,33,3,28,00:00.0,NULL,0
1191,12,Libya,LY,,,26.34,17.23,64,33,3,28,00:00.0,NULL,0
1192,12,Libya,LY,,,26.34,17.23,64,33,3,28,00:00.0,NULL,0
1193,12,Libya,LY,,,26.34,17.23,64,33,3,28,00:00.0,NULL,0
1194,12,Libya,LY,,,26.34,17.23,65,34,3,28,00:00.0,NULL,1
1195,12,Libya,LY,,,26.34,17.23,65,27,3,35,00:00.0,NULL,-7
1196,12,Libya,LY,,,26.34,17.23,65,27,3,35,00:00.0,NULL,0
1197,12,Libya,LY,,,26.34,17.23,68,30,3,35,00:00.0,NULL,3
1198,12,Libya,LY,,,26.34,17.23,69,31,3,35,00:00.0,NULL,1
1199,12,Libya,LY,,,26.34,17.23,71,33,3,35,00:00.0,NULL,2
1200,12,Libya,LY,,,26.34,17.23,72,31,3,38,00:00.0,NULL,-2
1201,12,Libya,LY,,,26.34,17.23,75,33,3,39,00:00.0,NULL,2
1202,12,Libya,LY,,,26.34,17.23,75,33,3,39,00:00.0,NULL,0
1203,12,Libya,LY,,,26.34,17.23,75,32,3,40,00:00.0,NULL,-1
1204,12,Libya,LY,,,26.34,17.23,77,34,3,40,00:00.0,NULL,2
1205,12,Libya,LY,,,26.34,17.23,99,55,4,40,00:00.0,NULL,21
1206,12,Libya,LY,,,26.34,17.23,105,59,5,41,00:00.0,NULL,4
1207,12,Libya,LY,,,26.34,17.23,118,72,5,41,00:00.0,NULL,13
1208,12,Libya,LY,,,26.34,17.23,130,75,5,50,00:00.0,NULL,3
1209,12,Libya,LY,,,26.34,17.23,156,99,5,52,00:00.0,NULL,24
1210,12,Libya,LY,,,26.34,17.23,168,111,5,52,00:00.0,NULL,12
1211,12,Libya,LY,,,26.34,17.23,182,125,5,52,00:00.0,NULL,14
1212,12,Libya,LY,,,26.34,17.23,196,139,5,52,00:00.0,NULL,14
1213,12,Libya,LY,,,26.34,17.23,209,152,5,52,00:00.0,NULL,13
1214,12,Libya,LY,,,26.34,17.23,239,182,5,52,00:00.0,NULL,30
1215,12,Libya,LY,,,26.34,17.23,256,199,5,52,00:00.0,NULL,17
1216,12,Libya,LY,,,26.34,17.23,256,199,5,52,00:00.0,NULL,0
1217,12,Libya,LY,,,26.34,17.23,332,270,5,57,00:00.0,NULL,71
1218,12,Libya,LY,,,26.34,17.23,359,296,5,58,00:00.0,NULL,26
1219,12,Libya,LY,,,26.34,17.23,378,314,5,59,00:00.0,NULL,18
1220,12,Libya,LY,,,26.34,17.23,393,329,5,59,00:00.0,NULL,15
1221,12,Libya,LY,,,26.34,17.23,409,344,6,59,00:00.0,NULL,15
1222,12,Libya,LY,,,26.34,17.23,418,348,8,62,00:00.0,NULL,4
1223,12,Libya,LY,,,26.34,17.23,454,381,10,63,00:00.0,NULL,33
1224,12,Libya,LY,,,26.34,17.23,467,387,10,70,00:00.0,NULL,6
1225,12,Libya,LY,,,26.34,17.23,484,398,10,76,00:00.0,NULL,11
1226,12,Libya,LY,,,26.34,17.23,500,412,10,78,00:00.0,NULL,14
1227,12,Libya,LY,,,26.34,17.23,510,419,10,81,00:00.0,NULL,7
1228,12,Libya,LY,,,26.34,17.23,520,427,10,83,00:00.0,NULL,8
1229,12,Libya,LY,,,26.34,17.23,544,436,10,98,00:00.0,NULL,9
1230,12,Libya,LY,,,26.34,17.23,571,458,10,103,00:00.0,NULL,22
1231,12,Libya,LY,,,26.34,17.23,595,469,10,116,00:00.0,NULL,11
1232,12,Libya,LY,,,26.34,17.23,639,490,17,132,00:00.0,NULL,21
1233,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,-490
1234,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1235,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1236,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1237,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1238,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1239,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1240,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1241,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1242,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1243,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1244,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1245,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1246,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1247,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1248,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1249,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1250,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1251,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1252,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1253,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1254,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1255,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1256,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1257,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1258,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1259,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1260,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1261,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1262,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1263,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
1264,13,Mexico,MX,,,23.63,-102.55,0,0,0,0,00:00.0,NULL,0
